Time,Extension,Load
(s),(mm),(N)
"75.00000","12.49469","2.18693"
"75.10000","12.51127","2.17093"
"75.20000","12.52810","2.20170"
"75.30000","12.54473","2.19674"
"75.40000","12.56137","2.19919"
"75.50000","12.57793","2.19371"
"75.60000","12.59478","2.18093"
"75.70000","12.61124","2.17397"
"75.80000","12.62796","2.19228"
"75.90000","12.64469","2.19430"
"76.00000","12.66138","2.19825"
"76.10000","12.67800","2.20499"
"76.20000","12.69466","2.19532"
"76.30000","12.71150","2.21846"
"76.40000","12.72801","2.20543"
"76.50000","12.74470","2.21925"
"76.60000","12.76132","2.20335"
"76.70000","12.77811","2.21035"
"76.80000","12.79452","2.21260"
"76.90000","12.81127","2.22029"
"77.00000","12.82800","2.21501"
"77.10000","12.84474","2.21794"
"77.20000","12.86133","2.21269"
"77.30000","12.87794","2.23903"
"77.40000","12.89482","2.22136"
"77.50000","12.91133","2.22873"
"77.60000","12.92804","2.21506"
"77.70000","12.94469","2.23892"
"77.80000","12.96151","2.22964"
"77.90000","12.97795","2.23856"
"78.00000","12.99461","2.24796"
"78.10000","13.01138","2.24121"
"78.20000","13.02803","2.25541"
"78.30000","13.04469","2.23989"
"78.40000","13.06126","2.25073"
"78.50000","13.07816","2.24370"
"78.60000","13.09456","2.25167"
"78.70000","13.11134","2.25854"
"78.80000","13.12799","2.26035"
"78.90000","13.14474","2.26593"
"79.00000","13.16133","2.26925"
"79.10000","13.17797","2.25402"
"79.20000","13.19479","2.25148"
"79.30000","13.21135","2.27344"
"79.40000","13.22801","2.27339"
"79.50000","13.24463","2.26575"
"79.60000","13.26149","2.27652"
"79.70000","13.27788","2.27767"
"79.80000","13.29462","2.27070"
"79.90000","13.31133","2.28788"
"80.00000","13.32806","2.28072"
"80.10000","13.34467","2.27668"
"80.20000","13.36133","2.28393"
"80.30000","13.37812","2.29232"
"80.40000","13.39466","2.28418"
"80.50000","13.41138","2.29239"
"80.60000","13.42806","2.29425"
"80.70000","13.44484","2.28978"
"80.80000","13.46128","2.30730"
"80.90000","13.47802","2.28946"
"81.00000","13.49470","2.30082"
"81.10000","13.51133","2.30261"
"81.20000","13.52792","2.30648"
"81.30000","13.54465","2.30395"
"81.40000","13.56145","2.28497"
"81.50000","13.57795","2.30129"
"81.60000","13.59464","2.29712"
"81.70000","13.61135","2.32014"
"81.80000","13.62812","2.33031"
